,id,label,length,group
13843,KT337352.1,Phages,41807,validation
13844,KX346242.1,Phages,31034,validation
13845,MH707430.1,Phages,55455,validation
13846,NC_027386.1,Phages,29247,validation
13847,NC_004166.2,Phages,44010,validation
13848,NC_006905.1,Phages,4755700,validation
13849,MK279841.1,Phages,83219,validation
13850,NC_002519.1,Phages,39898,validation
13851,KY204249.1,Phages,51365,validation
13852,MK359310.1,Phages,51274,validation
13853,MN284903.1,Phages,53035,validation
13854,MK448606.1,Phages,13496,validation
13855,KC139559.1,Phages,24966,validation
13856,U82619.2,Phages,37074,validation
13857,KM363597.1,Phages,69271,validation
13858,KX711710.1,Phages,42965,validation
13859,MH617519.2,Phages,4419,validation
13860,MG004687.1,Phages,44784,validation
13861,MK448373.1,Phages,9656,validation
13862,FJ194439.1,Phages,39472,validation
13863,MF415411.1,Phages,59087,validation
13864,MK448696.1,Phages,40414,validation
13865,MN241318.1,Phages,151052,validation
13866,MN119378.1,Phages,64554,validation
13867,MG920061.1,Phages,41534,validation
13868,NC_028698.1,Phages,41868,validation
13869,KT222940.1,Phages,53746,validation
13870,MK250019.1,Phages,541299,validation
13871,NC_018848.1,Phages,37612,validation
13872,NC_005262.3,Phages,63882,validation
13873,KF765493.2,Phages,43766,validation
13874,KT949345.1,Phages,42167,validation
13875,MK373771.1,Phages,45130,validation
13876,MN234175.1,Phages,54507,validation
13877,DQ441428.1,Phages,186662,validation
13878,MG099933.1,Phages,44829,validation
13879,KP869100.1,Phages,88531,validation
13880,MH617433.2,Phages,4839,validation
13881,MK637516.2,Phages,68531,validation
13882,MK892766.1,Phages,182486,validation
13883,MH617758.2,Phages,4770,validation
13884,MK448609.1,Phages,13078,validation
13885,JX080301.2,Phages,141018,validation
13886,MK095195.1,Phages,43310,validation
13887,KC139565.1,Phages,2133,validation
13888,KX349279.1,Phages,175436,validation
13889,NC_027355.1,Phages,159071,validation
13890,EF437941.1,Phages,164270,validation
13891,KY705271.1,Phages,36298,validation
13892,MK892598.1,Phages,37472,validation
13893,KX369586.1,Phages,52501,validation
13894,NC_023561.1,Phages,173276,validation
13895,MK250015.1,Phages,541664,validation
13896,KT591076.1,Phages,71436,validation
13897,MF140414.1,Phages,76075,validation
13898,MG812486.1,Phages,51793,validation
13899,MK448388.1,Phages,12747,validation
13900,MH727564.1,Phages,131250,validation
13901,NC_028865.1,Phages,76964,validation
13902,JX194239.1,Phages,136326,validation
13903,KY030782.1,Phages,128375,validation
13904,NC_017972.1,Phages,280538,validation
13905,MH834611.1,Phages,41165,validation
13906,MH059632.2,Phages,40484,validation
13907,MK279856.1,Phages,42972,validation
13908,MH617113.2,Phages,4838,validation
13909,MH572373.1,Phages,4082,validation
13910,EF136588.1,Phages,1656,validation
13911,FJ591093.1,Phages,74611,validation
13912,MH618021.1,Phages,4261,validation
13913,MK387309.1,Phages,42261,validation
13914,MH779506.1,Phages,15556,validation
13915,NC_042066.1,Phages,51092,validation
13916,KX379664.1,Phages,32393,validation
13917,MK892850.1,Phages,28875,validation
13918,MK416018.1,Phages,34141,validation
13919,KX266307.1,Phages,5577,validation
13920,NC_013155.1,Phages,32182,validation
13921,NC_028901.1,Phages,43900,validation
13922,AB797215.1,Phages,159991,validation
13923,MK892654.1,Phages,30122,validation
13924,KX817175.1,Phages,51372,validation
13925,MK540436.1,Phages,171823,validation
13926,MN101227.1,Phages,38503,validation
13927,KY794641.1,Phages,142934,validation
13928,NC_026588.1,Phages,60285,validation
13929,MK448954.1,Phages,40953,validation
13930,KT630647.2,Phages,35203,validation
13931,MF919494.1,Phages,154061,validation
13932,KP202969.1,Phages,49714,validation
13933,KU998236.1,Phages,54990,validation
13934,AB757800.1,Phages,41549,validation
13935,MF448554.1,Phages,32895,validation
13936,MK250022.1,Phages,546746,validation
13937,NC_019420.1,Phages,41549,validation
13938,JX185431.1,Phages,4472,validation
13939,NC_015938.1,Phages,89916,validation
13940,HE614282.1,Phages,42932,validation
13941,KF772234.1,Phages,43017,validation
13942,NC_020838.1,Phages,45728,validation
13943,NC_021332.1,Phages,41392,validation
13944,MK016501.1,Phages,85613,validation
13945,JX867715.1,Phages,77448,validation
13946,KJ019030.1,Phages,171279,validation
13947,DQ530362.1,Phages,43189,validation
13948,KR905067.1,Phages,38751,validation
13949,MK061411.1,Phages,67503,validation
13950,MK719746.1,Phages,81595,validation
13951,MH729379.1,Phages,133806,validation
13952,MK448496.1,Phages,11933,validation
13953,KR052482.1,Phages,206713,validation
13954,FJ849058.1,Phages,5386,validation
13955,AF334111.2,Phages,4268,validation
13956,KU761559.1,Phages,52561,validation
13957,NC_028684.1,Phages,41563,validation
13958,KR053197.1,Phages,17727,validation
13959,KT163263.1,Phages,15192,validation
13960,MH572508.1,Phages,4479,validation
13961,KJ595575.1,Phages,155476,validation
13962,NC_031930.1,Phages,59518,validation
13963,MH400309.1,Phages,39747,validation
13964,MK224498.1,Phages,92558,validation
13965,NC_007623.1,Phages,211215,validation
13966,MH688040.1,Phages,156882,validation
13967,MK977703.1,Phages,40317,validation
13968,MF189172.1,Phages,58059,validation
13969,KX808132.1,Phages,56439,validation
13970,KT454806.2,Phages,88698,validation
13971,AP017925.1,Phages,276958,validation
13972,MH155875.1,Phages,51376,validation
13973,KP137438.1,Phages,34926,validation
13974,KX266302.1,Phages,5577,validation
13975,MK373776.1,Phages,71283,validation
13976,MH727550.1,Phages,41394,validation
13977,KX266429.1,Phages,5577,validation
13978,MK095197.1,Phages,43312,validation
13979,NC_019455.1,Phages,37151,validation
13980,LC216347.1,Phages,39906,validation
13981,NC_028934.1,Phages,72139,validation
13982,KY065466.1,Phages,33895,validation
13983,LN681535.1,Phages,41560,validation
13984,MH617119.1,Phages,1885,validation
13985,NC_021340.1,Phages,52643,validation
13986,MK112538.1,Phages,43706,validation
13987,MF431731.1,Phages,120618,validation
13988,MN094788.1,Phages,221431,validation
13989,MH572290.1,Phages,4368,validation
13990,KX266311.1,Phages,5577,validation
13991,MK838113.1,Phages,61426,validation
13992,NC_031941.1,Phages,34563,validation
13993,NC_028687.1,Phages,51637,validation
13994,KX591654.1,Phages,40765,validation
13995,MK892530.1,Phages,31898,validation
13996,NC_005887.1,Phages,42415,validation
13997,HG518155.1,Phages,45696,validation
13998,NC_015465.1,Phages,33004,validation
13999,MH552553.2,Phages,6065,validation
14000,KU160644.1,Phages,37809,validation
14001,MH617538.2,Phages,5009,validation
14002,MH454080.1,Phages,56465,validation
14003,NC_031027.1,Phages,162359,validation
14004,MH572511.1,Phages,4189,validation
14005,KF425264.1,Phages,9578,validation
14006,NC_027382.1,Phages,37146,validation
14007,MG029518.1,Phages,45621,validation
14008,NC_028857.1,Phages,172733,validation
14009,MK448630.1,Phages,15983,validation
14010,MH370378.1,Phages,110091,validation
14011,MH051265.1,Phages,68482,validation
14012,MF197913.1,Phages,165695,validation
14013,KJ019165.1,Phages,179208,validation
14014,KM247287.1,Phages,40981,validation
14015,MN026741.1,Phages,110466,validation
14016,DQ441436.1,Phages,185881,validation
14017,JN859129.1,Phages,55363,validation
14018,MF623055.1,Phages,66189,validation
14019,NC_031092.1,Phages,39158,validation
14020,MG920060.1,Phages,52233,validation
14021,MH617537.1,Phages,11219,validation
14022,MK279890.1,Phages,68718,validation
14023,MN234167.1,Phages,53370,validation
14024,GU070616.1,Phages,145964,validation
14025,NC_022764.1,Phages,39874,validation
14026,MK448907.1,Phages,33228,validation
14027,NC_028979.1,Phages,57253,validation
14028,NC_029083.1,Phages,93464,validation
14029,KT281789.1,Phages,59052,validation
14030,MG883717.1,Phages,5022,validation
14031,AP014714.1,Phages,177643,validation
14032,KU356689.1,Phages,57061,validation
14033,KC662250.1,Phages,19527,validation
14034,MK892777.1,Phages,32391,validation
14035,KJ019097.1,Phages,221746,validation
14036,JX403940.1,Phages,45364,validation
14037,JQ246028.1,Phages,47595,validation
14038,KX397365.1,Phages,241147,validation
14039,MK448570.1,Phages,7915,validation
14040,MK441838.1,Phages,150507,validation
14041,U28974.1,Phages,7768,validation
14042,KX266551.1,Phages,5577,validation
14043,NC_027621.1,Phages,29463,validation
14044,NC_028772.1,Phages,39133,validation
14045,KT186228.1,Phages,49452,validation
14046,MK105819.1,Phages,39158,validation
14047,MH617543.2,Phages,4483,validation
14048,NC_023707.1,Phages,53169,validation
14049,NC_022330.1,Phages,76586,validation
14050,KR296688.1,Phages,41783,validation
14051,NC_021801.1,Phages,42902,validation
14052,KX349267.1,Phages,175435,validation
14053,MK962637.1,Phages,46352,validation
14054,AF452449.2,Phages,6834,validation
14055,NC_011020.1,Phages,50968,validation
14056,MH230878.1,Phages,51745,validation
14057,KX879642.1,Phages,30077,validation
14058,MH338241.1,Phages,51143,validation
14059,KY981272.1,Phages,41344,validation
14060,MK433579.1,Phages,36137,validation
14061,MH727593.1,Phages,42499,validation
14062,AY539836.1,Phages,36748,validation
14063,KY249644.1,Phages,60362,validation
14064,MK448625.1,Phages,13201,validation
14065,MG748548.1,Phages,76622,validation
14066,AJ251789.2,Phages,43411,validation
14067,MK892817.1,Phages,31411,validation
14068,MK629529.1,Phages,5494,validation
14069,NC_019726.1,Phages,141836,validation
14070,NC_031903.1,Phages,172345,validation
14071,JF937105.1,Phages,83724,validation
14072,KX912252.1,Phages,35626,validation
14073,MK540448.1,Phages,171823,validation
14074,MK719711.1,Phages,80332,validation
14075,MK892852.1,Phages,29468,validation
14076,DQ150593.1,Phages,37974,validation
14077,MH617316.2,Phages,4686,validation
14078,HM753713.1,Phages,5388,validation
14079,MN234214.1,Phages,38128,validation
14080,MK540396.1,Phages,171823,validation
14081,HQ641343.1,Phages,39349,validation
14082,KC310806.1,Phages,46237,validation
14083,KX266632.1,Phages,5577,validation
14084,MH669007.1,Phages,64370,validation
14085,CP025887.1,Phages,23083,validation
14086,FJ839693.1,Phages,168394,validation
14087,NC_028972.1,Phages,75167,validation
14088,NC_004165.1,Phages,18630,validation
14089,NC_027295.1,Phages,29806,validation
14090,MK972686.1,Phages,42016,validation
14091,FJ539134.1,Phages,4273,validation
14092,MH572482.1,Phages,4272,validation
14093,AJ842011.2,Phages,36012,validation
14094,MK448629.1,Phages,13198,validation
14095,MK559459.1,Phages,81566,validation
14096,KR902978.1,Phages,29605,validation
14097,KX557275.1,Phages,54167,validation
14098,NC_021190.1,Phages,46150,validation
14099,MF668270.1,Phages,56418,validation
14100,AY129333.1,Phages,57050,validation
14101,MK448688.1,Phages,42720,validation
14102,KX674065.1,Phages,171299,validation
14103,KX961630.1,Phages,164911,validation
14104,MN284897.1,Phages,57846,validation
14105,MH648920.2,Phages,4327,validation
14106,NC_029119.1,Phages,127726,validation
14107,MK061416.1,Phages,35189,validation
14108,KX266612.1,Phages,5577,validation
14109,NC_028699.1,Phages,40740,validation
14110,KU613353.1,Phages,53411,validation
14111,NC_023714.1,Phages,153882,validation
14112,MK524176.1,Phages,87553,validation
14113,MG872838.1,Phages,70883,validation
14114,AY508486.1,Phages,41708,validation
14115,MH153805.1,Phages,41812,validation
14116,MK016494.1,Phages,59306,validation
14117,MH697579.1,Phages,160330,validation
14118,KR029086.1,Phages,69110,validation
14119,MF919528.1,Phages,68375,validation
14120,MK416007.1,Phages,40495,validation
14121,AY095314.2,Phages,46012,validation
14122,KM589512.1,Phages,4424,validation
14123,NC_025824.1,Phages,6408,validation
14124,MH617746.2,Phages,4192,validation
14125,KY883653.1,Phages,39378,validation
14126,KX266426.1,Phages,5577,validation
14127,NC_028945.1,Phages,206713,validation
14128,MH899585.1,Phages,70408,validation
14129,MF612073.1,Phages,61644,validation
14130,KX349231.1,Phages,175439,validation
14131,KU678391.1,Phages,32813,validation
14132,MF189179.1,Phages,46353,validation
14133,MK803322.1,Phages,63016,validation
14134,KM882824.1,Phages,33756,validation
14135,AF133242.2,Phages,6825,validation
14136,MK892811.1,Phages,88807,validation
14137,MK448730.1,Phages,40399,validation
14138,AP009390.1,Phages,142072,validation
14139,MN103543.1,Phages,301543,validation
14140,NC_028843.1,Phages,75816,validation
14141,KJ578792.1,Phages,29442,validation
14142,MK524525.1,Phages,52018,validation
14143,NC_022772.1,Phages,156338,validation
14144,AY657002.1,Phages,52491,validation
14145,MH617596.1,Phages,4398,validation
14146,NC_028952.1,Phages,60934,validation
14147,MN098326.1,Phages,53392,validation
14148,NC_029093.1,Phages,75796,validation
14149,MK875792.1,Phages,58758,validation
14150,MK448945.1,Phages,39144,validation
14151,MG944226.1,Phages,39307,validation
14152,MF285616.1,Phages,39064,validation
14153,NC_000867.1,Phages,10079,validation
14154,KX266444.1,Phages,5577,validation
14155,MH648987.1,Phages,35823,validation
14156,HQ317291.1,Phages,175419,validation
14157,MH616997.2,Phages,5066,validation
14158,NC_028683.1,Phages,177643,validation
14159,MH460829.1,Phages,165975,validation
14160,MH617191.2,Phages,4249,validation
14161,NC_024356.1,Phages,42597,validation
14162,MK448662.1,Phages,15677,validation
14163,MH616833.2,Phages,4457,validation
14164,NC_024365.1,Phages,51090,validation
14165,MK373778.1,Phages,170429,validation
14166,KX266365.1,Phages,5577,validation
14167,NC_011551.1,Phages,39867,validation
14168,KY000083.1,Phages,91212,validation
14169,KJ019128.1,Phages,176140,validation
14170,MF415413.1,Phages,59100,validation
14171,KU743887.1,Phages,42351,validation
14172,MK540364.1,Phages,171823,validation
14173,MK416016.1,Phages,11454,validation
14174,MH617072.1,Phages,5723,validation
14175,KX266301.1,Phages,5577,validation
14176,AB828698.1,Phages,8576,validation
14177,NC_027405.1,Phages,29264,validation
14178,KT364588.1,Phages,68405,validation
14179,MH617287.2,Phages,4417,validation
14180,EU221285.1,Phages,29305,validation
14181,NC_014766.1,Phages,194022,validation
14182,KY883648.1,Phages,38688,validation
14183,JX878671.1,Phages,141836,validation
14184,MK095196.1,Phages,43312,validation
14185,NC_013288.1,Phages,191761,validation
14186,KU160667.1,Phages,15630,validation
14187,NC_019934.1,Phages,39012,validation
14188,MH001453.1,Phages,60031,validation
14189,AY954960.1,Phages,43576,validation
14190,MH517022.1,Phages,143204,validation
14191,MK448621.1,Phages,12065,validation
14192,MH576950.1,Phages,15556,validation
14193,MH572315.1,Phages,4342,validation
14194,KU686202.1,Phages,191615,validation
14195,MH834607.1,Phages,15771,validation
14196,MK494093.1,Phages,51470,validation
14197,NC_043469.1,Phages,51543,validation
14198,MH077577.1,Phages,57034,validation
14199,KR997931.1,Phages,58456,validation
14200,MF370964.1,Phages,120295,validation
14201,KX346237.1,Phages,31632,validation
14202,MK620902.1,Phages,41606,validation
14203,KX534004.1,Phages,42429,validation
14204,KU998254.1,Phages,80649,validation
14205,KP994596.1,Phages,43190,validation
14206,KP296791.1,Phages,37246,validation
14207,KX456209.1,Phages,34117,validation
14208,CP000624.1,Phages,36690,validation
14209,KC013027.1,Phages,28022,validation
14210,MK737937.1,Phages,44851,validation
14211,MK448612.1,Phages,11904,validation
14212,NC_028905.1,Phages,41560,validation
14213,KX581098.3,Phages,53216,validation
14214,MH243438.1,Phages,168869,validation
14215,KC330682.1,Phages,49492,validation
14216,AY954950.1,Phages,39620,validation
14217,MF324901.1,Phages,46619,validation
14218,NC_020486.1,Phages,171211,validation
14219,MG198784.1,Phages,44408,validation
14220,NC_022335.1,Phages,29377,validation
14221,JF704109.1,Phages,68735,validation
14222,NC_027385.1,Phages,29261,validation
14223,FJ236310.1,Phages,34882,validation
14224,KJ173786.1,Phages,59254,validation
14225,MN119377.1,Phages,49420,validation
14226,MH617759.2,Phages,4198,validation
14227,KC139517.1,Phages,72394,validation
14228,AB716666.1,Phages,43871,validation
14229,AY368235.2,Phages,48024,validation
14230,GU071096.1,Phages,179563,validation
14231,MH020239.1,Phages,51594,validation
14232,MH937478.1,Phages,36471,validation
14233,KT997871.1,Phages,38021,validation
14234,NC_031010.1,Phages,246390,validation
14235,JN986846.1,Phages,167396,validation
14236,MK972702.1,Phages,41392,validation
14237,MG099934.1,Phages,50503,validation
14238,KT264815.1,Phages,4631,validation
14239,KM101123.1,Phages,109871,validation
14240,KT595939.1,Phages,122522,validation
14241,MK540365.1,Phages,171823,validation
14242,NC_031066.1,Phages,39434,validation
14243,MK977696.1,Phages,151316,validation
14244,KJ174318.1,Phages,162910,validation
14245,MK757449.1,Phages,54307,validation
14246,MK448485.1,Phages,9732,validation
14247,JF744988.1,Phages,75960,validation
14248,KF010834.1,Phages,41294,validation
14249,MH153810.1,Phages,61670,validation
14250,KX828711.1,Phages,164870,validation
14251,KX266531.1,Phages,5577,validation
14252,MG428991.1,Phages,159631,validation
14253,AY954966.1,Phages,43231,validation
14254,MF377440.1,Phages,60746,validation
14255,MG972412.1,Phages,150448,validation
14256,NC_031017.1,Phages,32409,validation
14257,KF425261.1,Phages,9578,validation
14258,KF006817.1,Phages,154434,validation
14259,HG962376.1,Phages,43056,validation
14260,AF115103.1,Phages,40739,validation
14261,KT809368.1,Phages,41960,validation
14262,NC_028828.1,Phages,52055,validation
14263,NC_031231.1,Phages,58871,validation
14264,KP869103.1,Phages,137973,validation
14265,KY883641.1,Phages,39341,validation
14266,FM887021.1,Phages,66390,validation
14267,KR905066.1,Phages,39474,validation
14268,MK524512.1,Phages,67952,validation
14269,NC_004665.1,Phages,37359,validation
14270,MK719745.1,Phages,80270,validation
14271,KC139560.1,Phages,14698,validation
14272,NC_005362.1,Phages,1992676,validation
14273,MH616773.2,Phages,4405,validation
14274,KY914478.1,Phages,62020,validation
14275,MK482688.1,Phages,88409,validation
14276,MG198778.1,Phages,66359,validation
14277,NC_029059.1,Phages,51492,validation
14278,MH616722.2,Phages,4444,validation
14279,JF767208.1,Phages,38329,validation
14280,AF226852.1,Phages,4741,validation
14281,NC_004928.1,Phages,167560,validation
14282,DQ177346.1,Phages,295138,validation
14283,NC_025465.1,Phages,40923,validation
14284,MK279894.1,Phages,68608,validation
14285,MK672803.1,Phages,54138,validation
14286,NC_011165.1,Phages,64427,validation
14287,MK016496.1,Phages,58575,validation
14288,MH590597.1,Phages,133195,validation
14289,KY000085.1,Phages,18018,validation
14290,FJ539135.1,Phages,4273,validation
14291,NC_012743.2,Phages,62715,validation
14292,KT997828.1,Phages,33969,validation
14293,MF140421.1,Phages,70413,validation
14294,CP025713.1,Phages,18617,validation
14295,NC_011267.1,Phages,49487,validation
14296,MG820632.1,Phages,29508,validation
14297,KR935216.1,Phages,36065,validation
14298,MG812491.1,Phages,67570,validation
14299,MH617393.2,Phages,4664,validation
14300,JN699627.1,Phages,156646,validation
14301,NC_028959.1,Phages,52261,validation
14302,FO818745.1,Phages,115154,validation
14303,KY653124.1,Phages,43135,validation
14304,MG029513.1,Phages,47213,validation
14305,MF185729.1,Phages,50898,validation
14306,EF201805.1,Phages,15186,validation
14307,MH727561.1,Phages,69867,validation
14308,MK892506.1,Phages,33203,validation
14309,NC_028779.1,Phages,43680,validation
14310,KT932699.1,Phages,58000,validation
14311,MF467948.1,Phages,56076,validation
14312,MK388859.1,Phages,35232,validation
14313,JF937104.1,Phages,61147,validation
14314,AY954959.1,Phages,45286,validation
14315,HM004430.1,Phages,187069,validation
14316,KM983328.1,Phages,36712,validation
14317,HM753668.1,Phages,5386,validation
14318,NC_025416.1,Phages,141907,validation
14319,KC139567.1,Phages,2206,validation
14320,MK448385.1,Phages,10820,validation
14321,NC_023588.1,Phages,33525,validation
14322,NC_027360.1,Phages,87603,validation
14323,NC_005893.1,Phages,39166,validation
14324,KJ019157.1,Phages,171292,validation
14325,MK540416.1,Phages,171823,validation
14326,NC_019813.1,Phages,44030,validation
14327,KT184308.1,Phages,168496,validation
14328,NC_040615.1,Phages,166748,validation
14329,MH651186.1,Phages,68406,validation
14330,KX266452.1,Phages,5577,validation
14331,NC_013971.1,Phages,3805874,validation
14332,NC_023695.1,Phages,52481,validation
14333,MK112555.1,Phages,68939,validation
14334,MF775703.1,Phages,30247,validation
14335,NC_019911.2,Phages,42406,validation
14336,MH230879.1,Phages,49808,validation
14337,KP682377.1,Phages,62708,validation
14338,MK540257.1,Phages,171823,validation
14339,MH616766.2,Phages,4213,validation
14340,MK892825.1,Phages,48267,validation
14341,KX160213.1,Phages,34421,validation
14342,KU130126.1,Phages,90552,validation
14343,MH937498.1,Phages,34845,validation
14344,MN234225.1,Phages,67411,validation
14345,NC_015586.1,Phages,5819,validation
14346,MH552495.1,Phages,16646,validation
14347,KJ183193.1,Phages,38756,validation
14348,MK448627.1,Phages,15185,validation
14349,MK962626.1,Phages,73834,validation
14350,DQ441438.1,Phages,184191,validation
14351,MF140413.1,Phages,69537,validation
14352,KR296691.1,Phages,60216,validation
14353,MK540407.1,Phages,171823,validation
14354,MN234210.1,Phages,54509,validation
14355,NC_019510.1,Phages,39282,validation
14356,KY065147.1,Phages,124261,validation
14357,MF490241.1,Phages,66789,validation
14358,MK373780.1,Phages,139328,validation
14359,NC_028778.1,Phages,75626,validation
14360,JN698993.1,Phages,71341,validation
14361,AY320035.2,Phages,49220,validation
14362,NC_011040.1,Phages,39816,validation
14363,KM879221.2,Phages,73882,validation
14364,DQ079903.1,Phages,5577,validation
14365,KU737346.1,Phages,162865,validation
14366,KX664448.1,Phages,50841,validation
14367,KM612265.1,Phages,39782,validation
14368,DQ398051.1,Phages,64787,validation
14369,KJ578760.1,Phages,29423,validation
14370,JF937102.1,Phages,57278,validation
14371,NC_020880.1,Phages,26769,validation
14372,MN234219.1,Phages,44877,validation
14373,NC_028673.1,Phages,73419,validation
14374,MK288022.1,Phages,80919,validation
14375,HM246722.1,Phages,27985,validation
14376,NC_017985.1,Phages,40128,validation
14377,MK279867.1,Phages,43238,validation
14378,MK112542.1,Phages,68750,validation
14379,KX266350.1,Phages,5577,validation
14380,MH587638.1,Phages,39906,validation
14381,DQ079901.1,Phages,5577,validation
14382,KP399678.1,Phages,40759,validation
14383,NC_028908.2,Phages,72825,validation
14384,MG603697.1,Phages,112127,validation
14385,MF999224.1,Phages,44260,validation
14386,NC_027384.1,Phages,37359,validation
14387,MK448413.1,Phages,10988,validation
14388,MG757159.1,Phages,68673,validation
14389,KY555143.1,Phages,220299,validation
14390,NC_030908.1,Phages,36938,validation
14391,MH616846.2,Phages,4800,validation
14392,MK820642.1,Phages,49780,validation
14393,MK448808.1,Phages,33242,validation
14394,NC_030698.1,Phages,52924,validation
14395,MH617750.2,Phages,4369,validation
14396,MH020241.1,Phages,49965,validation
14397,MK448583.1,Phages,12522,validation
14398,MH316567.1,Phages,155006,validation
14399,MK376959.1,Phages,93276,validation
14400,MK301437.1,Phages,30633,validation
14401,EF380021.1,Phages,5386,validation
14402,MH617500.1,Phages,4905,validation
14403,MK448760.1,Phages,40136,validation
14404,NC_020877.1,Phages,131332,validation
14405,KY798216.1,Phages,48502,validation
14406,MF775689.1,Phages,30044,validation
14407,KM374057.1,Phages,15192,validation
14408,NC_028941.1,Phages,51161,validation
14409,KT367887.1,Phages,48493,validation
14410,MG732930.1,Phages,51894,validation
14411,JN618996.1,Phages,67169,validation
14412,MF431732.1,Phages,120622,validation
14413,NC_002371.2,Phages,41724,validation
14414,NC_020479.1,Phages,49425,validation
14415,GQ303266.1,Phages,68016,validation
14416,AY216660.1,Phages,48836,validation
14417,JQ740806.1,Phages,32242,validation
14418,NC_042351.1,Phages,53197,validation
14419,KY421186.2,Phages,53088,validation
14420,MK494091.1,Phages,50693,validation
14421,JN603370.1,Phages,18338,validation
14422,MH616873.1,Phages,5072,validation
14423,MK279893.1,Phages,49897,validation
14424,KR131750.1,Phages,41170,validation
14425,HM753701.1,Phages,5386,validation
14426,DQ079883.1,Phages,5386,validation
14427,MH160766.1,Phages,149803,validation
14428,MN234231.1,Phages,59687,validation
14429,KJ133704.1,Phages,41142,validation
14430,FJ483838.1,Phages,3393,validation
14431,KY883635.1,Phages,133685,validation
14432,MK024806.1,Phages,145127,validation
14433,X60322.1,Phages,6087,validation
14434,KX077896.1,Phages,67195,validation
14435,NC_023703.1,Phages,64613,validation
14436,NC_015282.1,Phages,174079,validation
14437,JN412588.1,Phages,157568,validation
14438,KP658157.1,Phages,49462,validation
14439,KY385380.1,Phages,69082,validation
14440,JN192463.1,Phages,68720,validation
14441,MH617743.2,Phages,5670,validation
14442,MF001359.1,Phages,168805,validation
14443,MH153811.1,Phages,41793,validation
14444,MH426724.1,Phages,244950,validation
14445,AY264776.1,Phages,37664,validation
14446,NC_024145.1,Phages,70667,validation
14447,MG655267.1,Phages,272228,validation
14448,MF919539.1,Phages,68682,validation
14449,MH001454.1,Phages,52856,validation
14450,M11813.1,Phages,19366,validation
14451,JX434032.1,Phages,36947,validation
14452,NC_031101.1,Phages,33697,validation
14453,KU686200.1,Phages,191937,validation
14454,KT995470.1,Phages,294261,validation
14455,MN270892.1,Phages,92039,validation
14456,KU160638.1,Phages,59173,validation
14457,NC_018452.1,Phages,61847,validation
14458,MK892830.1,Phages,39585,validation
14459,FN263372.1,Phages,43152,validation
14460,KX670813.1,Phages,68493,validation
14461,KU935729.1,Phages,43478,validation
14462,NC_029048.2,Phages,131704,validation
14463,MK448587.1,Phages,9459,validation
14464,MH617096.2,Phages,5465,validation
14465,KP027196.1,Phages,51492,validation
14466,MN096358.1,Phages,62439,validation
14467,KC139518.1,Phages,42215,validation
14468,MK863032.2,Phages,75873,validation
14469,KP793120.1,Phages,30882,validation
14470,KP296793.1,Phages,37990,validation
14471,MK737942.1,Phages,41826,validation
14472,MH572286.1,Phages,4106,validation
14473,KU160642.1,Phages,58353,validation
14474,KJ489400.1,Phages,159837,validation
14475,MH809530.1,Phages,141344,validation
14476,MK892580.1,Phages,59656,validation
14477,MH617685.2,Phages,4363,validation
14478,MG883714.1,Phages,5028,validation
14479,NC_021530.1,Phages,171407,validation
14480,NC_030953.1,Phages,170650,validation
14481,DQ441426.1,Phages,186883,validation
14482,MF580775.1,Phages,34698,validation
14483,GU071103.1,Phages,182180,validation
14484,AY052766.1,Phages,40679,validation
14485,MH616851.2,Phages,4721,validation
14486,KP296792.1,Phages,44952,validation
14487,MG656408.1,Phages,148884,validation
14488,MN013074.1,Phages,38603,validation
14489,KY883645.1,Phages,38581,validation
14490,JX486555.1,Phages,15192,validation
14491,NC_007051.1,Phages,41318,validation
14492,MK524523.1,Phages,53581,validation
14493,EF517298.1,Phages,3387,validation
14494,KY348865.1,Phages,57647,validation
14495,NC_028690.1,Phages,68472,validation
14496,KJ133699.1,Phages,41143,validation
14497,JN699006.1,Phages,68711,validation
14498,MG757153.1,Phages,127084,validation
14499,KP861230.1,Phages,47575,validation
14500,KY514263.1,Phages,142778,validation
14501,KY670595.1,Phages,45415,validation
14502,NC_027331.1,Phages,170341,validation
14503,MH617338.2,Phages,4697,validation
14504,HM753717.1,Phages,5386,validation
14505,MK448494.1,Phages,12949,validation
14506,EF108464.1,Phages,3569,validation
14507,KX266408.1,Phages,5577,validation
14508,MK408758.1,Phages,174820,validation
14509,KM591906.2,Phages,53184,validation
14510,MH572392.1,Phages,4421,validation
14511,MH450120.1,Phages,57847,validation
14512,MH617691.2,Phages,5139,validation
14513,JX483877.1,Phages,50426,validation
14514,MK373796.1,Phages,120120,validation
14515,KU927495.1,Phages,42428,validation
14516,MH454084.1,Phages,38832,validation
14517,MK448613.1,Phages,13107,validation
14518,NC_023724.1,Phages,62991,validation
14519,KX349243.1,Phages,175442,validation
14520,MH539650.1,Phages,55732,validation
14521,KR063267.1,Phages,5714,validation
14522,MG839014.1,Phages,68670,validation
14523,KX077895.1,Phages,41057,validation
14524,KM360178.1,Phages,42351,validation
14525,MK448516.1,Phages,12950,validation
14526,MN106244.1,Phages,57805,validation
14527,KC139650.1,Phages,13598,validation
14528,KX266480.1,Phages,5577,validation
14529,HG799497.1,Phages,38392,validation
14530,MF919501.1,Phages,56827,validation
14531,KY624615.1,Phages,36671,validation
14532,JX297445.1,Phages,41546,validation
14533,MG925351.1,Phages,51372,validation
